,team_tri_for,gameid_for,teamloc_for,goals_for,hits_for,goals_pp_for,shots_for,shots_blocked_for,poss_giveaway_for,poss_takeaway_for,win_for,seasonIdx_for,gameDate_for,gameEnd_for,gameDate_prev_for,gameDate_del_for,gameIdx_next_for,team_tri_against,gameid_against,teamloc_against,goals_against,hits_against,goals_pp_against,shots_against,shots_blocked_against,poss_giveaway_against,poss_takeaway_against,win_against,seasonIdx_against,gameDate_against,gameEnd_against,gameDate_prev_against,gameDate_del_against,gameIdx_now_against,gameIdx_next_against,fenwick_for,corsi_for,fenwick_against,corsi_against,corsi_lvl,corsi_pct,fenwick_lvl,rshots_for,rshots_blocked_for,rshots_against,rshots_blocked_against,rgoals_for,rgoals_against,rpe,rpe_10,rwin,rgame,rwp,rfenwick_for,rfenwick_against,rfenwick_lvl,rcorsi_for,rcorsi_against,rcorsi_lvl,rcorsi_pct,team_tri_for_oppo,gameid_for_oppo,teamloc_for_oppo,goals_for_oppo,hits_for_oppo,goals_pp_for_oppo,shots_for_oppo,shots_blocked_for_oppo,poss_giveaway_for_oppo,poss_takeaway_for_oppo,win_for_oppo,seasonIdx_for_oppo,gameDate_for_oppo,gameEnd_for_oppo,gameDate_prev_for_oppo,gameDate_del_for_oppo,gameIdx_now_for_oppo,gameIdx_next_for_oppo,team_tri_against_oppo,gameid_against_oppo,teamloc_against_oppo,goals_against_oppo,hits_against_oppo,goals_pp_against_oppo,shots_against_oppo,shots_blocked_against_oppo,poss_giveaway_against_oppo,poss_takeaway_against_oppo,win_against_oppo,seasonIdx_against_oppo,gameDate_against_oppo,gameEnd_against_oppo,gameDate_prev_against_oppo,gameDate_del_against_oppo,gameIdx_now_against_oppo,gameIdx_next_against_oppo,fenwick_for_oppo,corsi_for_oppo,fenwick_against_oppo,corsi_against_oppo,corsi_lvl_oppo,corsi_pct_oppo,fenwick_lvl_oppo,rshots_for_oppo,rshots_blocked_for_oppo,rshots_against_oppo,rshots_blocked_against_oppo,rgoals_for_oppo,rgoals_against_oppo,rpe_oppo,rpe_10_oppo,rwin_oppo,rgame_oppo,rwp_oppo,rfenwick_for_oppo,rfenwick_against_oppo,rfenwick_lvl_oppo,rcorsi_for_oppo,rcorsi_against_oppo,rcorsi_lvl_oppo,rcorsi_pct_oppo,fenwick_lvl_for,corsi_lvl_for,rpe_for,rwin_for,rgame_for,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,team_tri_for_against,fenwick_lvl_against,corsi_lvl_against,rpe_against,rwin_against,rgame_against,wp_against,kpi_corsi_against,kpi_fenwick_against,kpi_pe_against,rwin_fittedPE_against,wp_own_against,wp_ow_against,wp_oow_against,rpi_against,pairwise_win_against,kpi_pairwise_against,kpi_rpi_against,kpi_wp_against,Final_against,idx_OppoGood,idx_OppoBetter,win_for_better,win_for_expected,yr_season
0,TOR,2013020001,away,4,6.0,0.0,1.0,3.0,1.0,0.0,1,2,2013-10-01,REG,,,TOR_PHI_2013-10-02,MTL,2013020001,home,3,3.0,0.0,2.0,2.0,0.0,0.0,0,2,2013-10-01,REG,,,TOR_MTL_2013-10-01,PHI_MTL_2013-10-05,1.0,4.0,2.0,4.0,0.0,0.5,-1.0,1.0,3.0,2.0,2.0,4,3,0.64,,1,1,1.0,1.0,2.0,-1.0,4.0,4.0,0.0,0.5,MTL,2013020001,home,3,3.0,0.0,2.0,2.0,0.0,0.0,0,2,2013-10-01,REG,,,TOR_MTL_2013-10-01,PHI_MTL_2013-10-05,TOR,2013020001,away,4,6.0,0.0,1.0,3.0,1.0,0.0,1,2,2013-10-01,REG,,,TOR_MTL_2013-10-01,TOR_PHI_2013-10-02,2.0,4.0,1.0,4.0,0.0,0.5,1.0,2.0,2.0,1.0,3.0,3,4,0.36,,0,1,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.5,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,MTL,-122.0,-48.0,0.5309779672209882,56,99,0.5656565656565656,0.21549636803874092,0.05761316872427984,0.6334751225506605,38.769023929939365,0.5656565656565656,0.5072951739618407,0.5656565656565656,0.5364758698092031,7,0.7931034482758621,0.8279971625138652,0.7880055508853395,0.7931034482758621,False,False,0,0,2013
1,TOR,2013020004,away,3,4.0,0.0,1.0,1.0,1.0,1.0,1,2,2013-10-02,REG,2013-10-01,1 days,OTT_TOR_2013-10-05,PHI,2013020004,home,1,2.0,1.0,1.0,0.0,0.0,0.0,0,2,2013-10-02,REG,,,TOR_PHI_2013-10-02,PHI_MTL_2013-10-05,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.0,2.0,4.0,3.0,2.0,7,4,0.7538461538461538,,2,2,1.0,2.0,3.0,-1.0,6.0,5.0,1.0,0.5454545454545454,PHI,2013020004,home,1,2.0,1.0,1.0,0.0,0.0,0.0,0,2,2013-10-02,REG,,,TOR_PHI_2013-10-02,PHI_MTL_2013-10-05,TOR,2013020004,away,3,4.0,0.0,1.0,1.0,1.0,1.0,1,2,2013-10-02,REG,2013-10-01,1 days,TOR_PHI_2013-10-02,OTT_TOR_2013-10-05,1.0,1.0,1.0,2.0,-1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1,3,0.1,,0,1,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.3333333333333333,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,PHI,-18.0,-56.0,0.4960474925792845,45,89,0.5056179775280899,0.19612590799031476,0.2716049382716049,0.5431107492663383,36.45002164493048,0.5056179775280899,0.5064498037016265,0.5056179775280899,0.5060338906148583,11,0.6551724137931034,0.6638629599357079,0.6351728437207784,0.5862068965517241,False,False,0,0,2013
2,TOR,2013020022,home,5,6.0,0.0,4.0,1.0,1.0,0.0,1,2,2013-10-05,SO,2013-10-02,3 days,COL_TOR_2013-10-08,OTT,2013020022,away,4,6.0,0.0,4.0,4.0,3.0,1.0,0,2,2013-10-05,SO,2013-10-04,1 days,OTT_TOR_2013-10-05,OTT_LAK_2013-10-09,4.0,5.0,4.0,8.0,-3.0,0.38461538461538464,0.0,6.0,5.0,7.0,6.0,12,8,0.6923076923076923,,3,3,1.0,6.0,7.0,-1.0,11.0,13.0,-2.0,0.4583333333333333,OTT,2013020022,away,4,6.0,0.0,4.0,4.0,3.0,1.0,0,2,2013-10-05,SO,2013-10-04,1 days,OTT_TOR_2013-10-05,OTT_LAK_2013-10-09,TOR,2013020022,home,5,6.0,0.0,4.0,1.0,1.0,0.0,1,2,2013-10-05,SO,2013-10-02,3 days,OTT_TOR_2013-10-05,COL_TOR_2013-10-08,4.0,8.0,4.0,5.0,3.0,0.6153846153846154,0.0,10.0,5.0,5.0,4.0,5,5,0.5,,1,2,0.5,10.0,5.0,5.0,15.0,9.0,6.0,0.625,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,OTT,29.0,18.0,0.4423090667958482,37,82,0.45121951219512196,0.37530266343825663,0.3683127572016461,0.4040906180766916,32.882376674089315,0.45121951219512196,0.490836197021764,0.45121951219512196,0.471027854608443,19,0.3793103448275862,0.4751207047540016,0.49669749009247033,0.27586206896551724,False,True,0,1,2013
3,TOR,2013020037,home,1,3.0,0.0,2.0,4.0,4.0,2.0,0,2,2013-10-08,REG,2013-10-05,3 days,TOR_NSH_2013-10-10,COL,2013020037,away,2,7.0,0.0,5.0,0.0,0.0,1.0,1,2,2013-10-08,REG,2013-10-04,4 days,COL_TOR_2013-10-08,COL_BOS_2013-10-10,2.0,6.0,5.0,5.0,1.0,0.5454545454545454,-3.0,8.0,9.0,12.0,6.0,13,10,0.6282527881040892,,3,4,0.75,8.0,12.0,-4.0,17.0,18.0,-1.0,0.4857142857142857,COL,2013020037,away,2,7.0,0.0,5.0,0.0,0.0,1.0,1,2,2013-10-08,REG,2013-10-04,4 days,COL_TOR_2013-10-08,COL_BOS_2013-10-10,TOR,2013020037,home,1,3.0,0.0,2.0,4.0,4.0,2.0,0,2,2013-10-08,REG,2013-10-05,3 days,COL_TOR_2013-10-08,TOR_NSH_2013-10-10,5.0,5.0,2.0,6.0,-1.0,0.45454545454545453,3.0,12.0,1.0,8.0,6.0,11,3,0.9307692307692308,,3,3,1.0,12.0,8.0,4.0,13.0,14.0,-1.0,0.48148148148148145,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,COL,-105.0,-86.0,0.5545244325442706,55,89,0.6179775280898876,0.1234866828087167,0.09259259259259259,0.6943893129195223,40.33225224128278,0.6179775280898876,0.5010845986984815,0.6179775280898876,0.5595310633941846,2,0.9655172413793104,0.9523039886304452,0.9211924658245884,0.7586206896551724,True,False,0,0,2013
4,TOR,2013020053,away,4,4.0,0.0,1.0,2.0,1.0,2.0,1,2,2013-10-10,REG,2013-10-08,2 days,EDM_TOR_2013-10-12,NSH,2013020053,home,0,0.0,0.0,6.0,4.0,1.0,1.0,0,2,2013-10-10,REG,2013-10-08,2 days,TOR_NSH_2013-10-10,NYI_NSH_2013-10-12,1.0,3.0,6.0,10.0,-7.0,0.23076923076923078,-5.0,9.0,11.0,18.0,10.0,17,10,0.7429305912596401,,4,5,0.8,9.0,18.0,-9.0,20.0,28.0,-8.0,0.4166666666666667,NSH,2013020053,home,0,0.0,0.0,6.0,4.0,1.0,1.0,0,2,2013-10-10,REG,2013-10-08,2 days,TOR_NSH_2013-10-10,NYI_NSH_2013-10-12,TOR,2013020053,away,4,4.0,0.0,1.0,2.0,1.0,2.0,1,2,2013-10-10,REG,2013-10-08,2 days,TOR_NSH_2013-10-10,EDM_TOR_2013-10-12,6.0,10.0,1.0,3.0,7.0,0.7692307692307693,5.0,17.0,7.0,7.0,8.0,6,13,0.17560975609756097,,1,4,0.25,17.0,7.0,10.0,24.0,15.0,9.0,0.6153846153846154,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,NSH,-11.0,-24.0,0.4434137996578597,38,82,0.4634146341463415,0.2736077481840194,0.28600823045267487,0.4069485378085661,32.95571887907242,0.4634146341463415,0.5064327485380117,0.4634146341463415,0.48492369134217655,19,0.3793103448275862,0.5500429713677085,0.5277410832232498,0.41379310344827586,False,True,0,1,2013
5,TOR,2013020064,home,6,2.0,0.0,3.0,4.0,4.0,1.0,1,2,2013-10-12,OT,2013-10-10,2 days,MIN_TOR_2013-10-15,EDM,2013020064,away,5,6.0,0.0,2.0,7.0,5.0,1.0,0,2,2013-10-12,OT,2013-10-10,2 days,EDM_TOR_2013-10-12,EDM_WSH_2013-10-14,3.0,7.0,2.0,9.0,-2.0,0.4375,1.0,12.0,15.0,20.0,17.0,23,15,0.7015915119363395,,5,6,0.8333333333333334,12.0,20.0,-8.0,27.0,37.0,-10.0,0.421875,EDM,2013020064,away,5,6.0,0.0,2.0,7.0,5.0,1.0,0,2,2013-10-12,OT,2013-10-10,2 days,EDM_TOR_2013-10-12,EDM_WSH_2013-10-14,TOR,2013020064,home,6,2.0,0.0,3.0,4.0,4.0,1.0,1,2,2013-10-12,OT,2013-10-10,2 days,EDM_TOR_2013-10-12,MIN_TOR_2013-10-15,2.0,9.0,3.0,7.0,2.0,0.5625,-1.0,19.0,18.0,15.0,19.0,17,25,0.3161925601750547,,1,5,0.2,19.0,15.0,4.0,37.0,34.0,3.0,0.5211267605633803,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,EDM,55.0,83.0,0.3611371583310694,29,82,0.35365853658536583,0.5326876513317191,0.4218106995884774,0.19410066769809767,27.493447862236987,0.35365853658536583,0.5058823529411764,0.35365853658536583,0.4297704447632711,29,0.034482758620689655,0.25267287959303186,0.24834874504623508,0.06896551724137931,False,True,0,1,2013
6,TOR,2013020082,home,4,4.0,0.0,0.0,3.0,4.0,2.0,1,2,2013-10-15,REG,2013-10-12,3 days,CAR_TOR_2013-10-17,MIN,2013020082,away,1,1.0,0.0,5.0,1.0,3.0,1.0,0,2,2013-10-15,REG,2013-10-14,1 days,MIN_TOR_2013-10-15,MIN_TBL_2013-10-17,0.0,3.0,5.0,6.0,-3.0,0.3333333333333333,-5.0,12.0,18.0,25.0,18.0,27,16,0.7401015228426396,,6,7,0.8571428571428571,12.0,25.0,-13.0,30.0,43.0,-13.0,0.410958904109589,MIN,2013020082,away,1,1.0,0.0,5.0,1.0,3.0,1.0,0,2,2013-10-15,REG,2013-10-14,1 days,MIN_TOR_2013-10-15,MIN_TBL_2013-10-17,TOR,2013020082,home,4,4.0,0.0,0.0,3.0,4.0,2.0,1,2,2013-10-15,REG,2013-10-12,3 days,MIN_TOR_2013-10-15,CAR_TOR_2013-10-17,5.0,6.0,0.0,3.0,3.0,0.6666666666666666,5.0,25.0,8.0,24.0,17.0,17,17,0.5,,3,7,0.42857142857142855,25.0,24.0,1.0,33.0,41.0,-8.0,0.44594594594594594,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,MIN,-67.0,-87.0,0.5020703844999785,49,95,0.5157894736842106,0.12106537530266344,0.17078189300411523,0.5586918388265396,36.84987593462214,0.5157894736842106,0.5097142857142857,0.5157894736842106,0.5127518796992481,11,0.6551724137931034,0.7000843821453362,0.6610651463533339,0.6551724137931034,False,False,0,0,2013
7,TOR,2013020097,home,2,9.0,0.0,2.0,0.0,1.0,2.0,0,2,2013-10-17,REG,2013-10-15,2 days,TOR_CHI_2013-10-19,CAR,2013020097,away,3,2.0,0.0,3.0,0.0,1.0,0.0,1,2,2013-10-17,REG,2013-10-15,2 days,CAR_TOR_2013-10-17,CAR_NYI_2013-10-19,2.0,2.0,3.0,3.0,-1.0,0.4,-1.0,14.0,18.0,28.0,18.0,29,19,0.699667221297837,,6,8,0.75,14.0,28.0,-14.0,32.0,46.0,-14.0,0.41025641025641024,CAR,2013020097,away,3,2.0,0.0,3.0,0.0,1.0,0.0,1,2,2013-10-17,REG,2013-10-15,2 days,CAR_TOR_2013-10-17,CAR_NYI_2013-10-19,TOR,2013020097,home,2,9.0,0.0,2.0,0.0,1.0,2.0,0,2,2013-10-17,REG,2013-10-15,2 days,CAR_TOR_2013-10-17,TOR_CHI_2013-10-19,3.0,3.0,2.0,2.0,1.0,0.6,1.0,26.0,19.0,38.0,14.0,18,23,0.3798358733880422,,3,8,0.375,26.0,38.0,-12.0,45.0,52.0,-7.0,0.4639175257731959,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,CAR,2.0,-15.0,0.44751381215469616,36,82,0.43902439024390244,0.29539951573849876,0.31275720164609055,0.41755518039028977,33.22791496132597,0.43902439024390244,0.5033783783783784,0.43902439024390244,0.4712013843111404,23,0.2413793103448276,0.4760563258972272,0.4656538969616909,0.20689655172413793,False,True,0,0,2013
8,TOR,2013020119,away,1,2.0,0.0,1.0,3.0,0.0,0.0,0,2,2013-10-19,REG,2013-10-17,2 days,ANA_TOR_2013-10-22,CHI,2013020119,home,3,0.0,0.0,9.0,3.0,0.0,3.0,1,2,2013-10-19,REG,2013-10-17,2 days,TOR_CHI_2013-10-19,CHI_FLA_2013-10-22,1.0,4.0,9.0,12.0,-8.0,0.25,-8.0,15.0,21.0,37.0,21.0,30,22,0.6502890173410405,,6,9,0.6666666666666666,15.0,37.0,-22.0,36.0,58.0,-22.0,0.3829787234042553,CHI,2013020119,home,3,0.0,0.0,9.0,3.0,0.0,3.0,1,2,2013-10-19,REG,2013-10-17,2 days,TOR_CHI_2013-10-19,CHI_FLA_2013-10-22,TOR,2013020119,away,1,2.0,0.0,1.0,3.0,0.0,0.0,0,2,2013-10-19,REG,2013-10-17,2 days,TOR_CHI_2013-10-19,ANA_TOR_2013-10-22,9.0,12.0,1.0,4.0,8.0,0.75,8.0,59.0,16.0,30.0,16.0,23,19,0.5943820224719101,,5,8,0.625,59.0,30.0,29.0,75.0,46.0,29.0,0.6198347107438017,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,CHI,336.0,276.0,0.5827586206896552,57,101,0.5643564356435643,1.0,1.0,0.7674305396168322,42.2066941862069,0.5643564356435643,0.5040916530278232,0.5643564356435643,0.5342240443356938,9,0.7241379310344828,0.8158559815453067,0.7846959728997998,0.8275862068965517,False,False,0,0,2013
9,TOR,2013020129,home,4,7.0,0.0,2.0,3.0,1.0,2.0,1,2,2013-10-22,REG,2013-10-19,3 days,TOR_CBJ_2013-10-25,ANA,2013020129,away,2,1.0,0.0,2.0,4.0,0.0,1.0,0,2,2013-10-22,REG,2013-10-20,2 days,ANA_TOR_2013-10-22,ANA_MTL_2013-10-24,2.0,5.0,2.0,6.0,-1.0,0.45454545454545453,0.0,17.0,24.0,39.0,25.0,34,24,0.6674364896073903,,7,10,0.7,17.0,39.0,-22.0,41.0,64.0,-23.0,0.3904761904761905,ANA,2013020129,away,2,1.0,0.0,2.0,4.0,0.0,1.0,0,2,2013-10-22,REG,2013-10-20,2 days,ANA_TOR_2013-10-22,ANA_MTL_2013-10-24,TOR,2013020129,home,4,7.0,0.0,2.0,3.0,1.0,2.0,1,2,2013-10-22,REG,2013-10-19,3 days,ANA_TOR_2013-10-22,TOR_CBJ_2013-10-25,2.0,6.0,2.0,5.0,1.0,0.5454545454545454,0.0,37.0,20.0,33.0,16.0,32,23,0.6593689632968448,,7,9,0.7777777777777778,37.0,33.0,4.0,57.0,49.0,8.0,0.5377358490566038,-118.0,-55.0,0.4488002220409262,38,82,0.4634146341463415,0.19854721549636803,0.06584362139917696,0.420883094606982,33.31331853789415,0.4634146341463415,0.5070093457943925,0.4634146341463415,0.48521198997036696,17,0.4482758620689655,0.5515973928177829,0.5277410832232498,0.3793103448275862,ANA,-32.0,-30.0,0.599542076669071,61,95,0.6421052631578947,0.25907990314769974,0.24279835390946503,0.810848972852612,43.32093248860155,0.6421052631578947,0.4946492271105826,0.6421052631578947,0.5683772451342386,2,0.9655172413793104,1.0,0.9826114162553015,0.9310344827586207,True,False,1,0,2013
