,team_tri_for,gameid_for,teamloc_for,goals_for,hits_for,goals_pp_for,shots_for,shots_blocked_for,poss_giveaway_for,poss_takeaway_for,win_for,seasonIdx_for,gameDate_for,gameEnd_for,gameDate_prev_for,gameDate_del_for,gameIdx_next_for,team_tri_against,gameid_against,teamloc_against,goals_against,hits_against,goals_pp_against,shots_against,shots_blocked_against,poss_giveaway_against,poss_takeaway_against,win_against,seasonIdx_against,gameDate_against,gameEnd_against,gameDate_prev_against,gameDate_del_against,gameIdx_now_against,gameIdx_next_against,fenwick_for,corsi_for,fenwick_against,corsi_against,corsi_lvl,corsi_pct,fenwick_lvl,rshots_for,rshots_blocked_for,rshots_against,rshots_blocked_against,rgoals_for,rgoals_against,rpe,rpe_10,rwin,rgame,rwp,rfenwick_for,rfenwick_against,rfenwick_lvl,rcorsi_for,rcorsi_against,rcorsi_lvl,rcorsi_pct,team_tri_for_oppo,gameid_for_oppo,teamloc_for_oppo,goals_for_oppo,hits_for_oppo,goals_pp_for_oppo,shots_for_oppo,shots_blocked_for_oppo,poss_giveaway_for_oppo,poss_takeaway_for_oppo,win_for_oppo,seasonIdx_for_oppo,gameDate_for_oppo,gameEnd_for_oppo,gameDate_prev_for_oppo,gameDate_del_for_oppo,gameIdx_now_for_oppo,gameIdx_next_for_oppo,team_tri_against_oppo,gameid_against_oppo,teamloc_against_oppo,goals_against_oppo,hits_against_oppo,goals_pp_against_oppo,shots_against_oppo,shots_blocked_against_oppo,poss_giveaway_against_oppo,poss_takeaway_against_oppo,win_against_oppo,seasonIdx_against_oppo,gameDate_against_oppo,gameEnd_against_oppo,gameDate_prev_against_oppo,gameDate_del_against_oppo,gameIdx_now_against_oppo,gameIdx_next_against_oppo,fenwick_for_oppo,corsi_for_oppo,fenwick_against_oppo,corsi_against_oppo,corsi_lvl_oppo,corsi_pct_oppo,fenwick_lvl_oppo,rshots_for_oppo,rshots_blocked_for_oppo,rshots_against_oppo,rshots_blocked_against_oppo,rgoals_for_oppo,rgoals_against_oppo,rpe_oppo,rpe_10_oppo,rwin_oppo,rgame_oppo,rwp_oppo,rfenwick_for_oppo,rfenwick_against_oppo,rfenwick_lvl_oppo,rcorsi_for_oppo,rcorsi_against_oppo,rcorsi_lvl_oppo,rcorsi_pct_oppo,fenwick_lvl_for,corsi_lvl_for,rpe_for,rwin_for,rgame_for,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,team_tri_for_against,fenwick_lvl_against,corsi_lvl_against,rpe_against,rwin_against,rgame_against,wp_against,kpi_corsi_against,kpi_fenwick_against,kpi_pe_against,rwin_fittedPE_against,wp_own_against,wp_ow_against,wp_oow_against,rpi_against,pairwise_win_against,kpi_pairwise_against,kpi_rpi_against,kpi_wp_against,Final_against,idx_OppoGood,idx_OppoBetter,win_for_better,win_for_expected,yr_season
0,NJD,2024020001,away,4,5.0,0.0,2.0,1.0,6.0,0.0,1,2,2024-10-04,REG,,,BUF_NJD_2024-10-05,BUF,2024020001,home,1,2.0,0.0,2.0,4.0,2.0,1.0,0,2,2024-10-04,REG,,,NJD_BUF_2024-10-04,BUF_NJD_2024-10-05,2.0,3.0,2.0,6.0,-3.0,0.3333333333333333,0.0,2.0,1.0,2.0,4.0,4,1,0.9411764705882353,,1,1,1.0,2.0,2.0,0.0,3.0,6.0,-3.0,0.3333333333333333,BUF,2024020001,home,1,2.0,0.0,2.0,4.0,2.0,1.0,0,2,2024-10-04,REG,,,NJD_BUF_2024-10-04,BUF_NJD_2024-10-05,NJD,2024020001,away,4,5.0,0.0,2.0,1.0,6.0,0.0,1,2,2024-10-04,REG,,,NJD_BUF_2024-10-04,BUF_NJD_2024-10-05,2.0,6.0,2.0,3.0,3.0,0.6666666666666666,0.0,2.0,4.0,2.0,1.0,1,4,0.058823529411764705,,0,1,0.0,2.0,2.0,0.0,6.0,3.0,3.0,0.6666666666666666,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,BUF,-46.0,-35.0,0.4642036925366623,36,82,0.43902439024390244,0.46851385390428213,0.3309608540925267,0.4627340252328372,34.33594086533403,0.43902439024390244,0.5024051309460181,0.43902439024390244,0.47071476059496026,9,0.2903225806451613,0.4815627773718141,0.4773869346733668,0.2903225806451613,False,True,0,1,2024
1,NJD,2024020002,home,3,4.0,0.0,3.0,5.0,1.0,1.0,1,2,2024-10-05,REG,2024-10-04,1 days,TOR_NJD_2024-10-10,BUF,2024020002,away,1,4.0,0.0,4.0,3.0,1.0,0.0,0,2,2024-10-05,REG,2024-10-04,1 days,BUF_NJD_2024-10-05,LAK_BUF_2024-10-10,3.0,8.0,4.0,7.0,1.0,0.5333333333333333,-1.0,5.0,6.0,6.0,7.0,7,2,0.9245283018867925,,2,2,1.0,5.0,6.0,-1.0,11.0,13.0,-2.0,0.4583333333333333,BUF,2024020002,away,1,4.0,0.0,4.0,3.0,1.0,0.0,0,2,2024-10-05,REG,2024-10-04,1 days,BUF_NJD_2024-10-05,LAK_BUF_2024-10-10,NJD,2024020002,home,3,4.0,0.0,3.0,5.0,1.0,1.0,1,2,2024-10-05,REG,2024-10-04,1 days,BUF_NJD_2024-10-05,TOR_NJD_2024-10-10,4.0,7.0,3.0,8.0,-1.0,0.4666666666666667,1.0,6.0,7.0,5.0,6.0,2,7,0.07547169811320754,,0,2,0.0,6.0,5.0,1.0,13.0,11.0,2.0,0.5416666666666666,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,BUF,-46.0,-35.0,0.4642036925366623,36,82,0.43902439024390244,0.46851385390428213,0.3309608540925267,0.4627340252328372,34.33594086533403,0.43902439024390244,0.5024051309460181,0.43902439024390244,0.47071476059496026,9,0.2903225806451613,0.4815627773718141,0.4773869346733668,0.2903225806451613,False,True,0,1,2024
2,NJD,2024020015,home,2,5.0,0.0,0.0,0.0,3.0,0.0,0,2,2024-10-10,REG,2024-10-05,5 days,NJD_WSH_2024-10-12,TOR,2024020015,away,4,1.0,0.0,1.0,6.0,1.0,0.0,1,2,2024-10-10,REG,2024-10-09,1 days,TOR_NJD_2024-10-10,PIT_TOR_2024-10-12,0.0,0.0,1.0,7.0,-7.0,0.0,-1.0,5.0,6.0,7.0,13.0,9,6,0.6923076923076923,,2,3,0.6666666666666666,5.0,7.0,-2.0,11.0,20.0,-9.0,0.3548387096774194,TOR,2024020015,away,4,1.0,0.0,1.0,6.0,1.0,0.0,1,2,2024-10-10,REG,2024-10-09,1 days,TOR_NJD_2024-10-10,PIT_TOR_2024-10-12,NJD,2024020015,home,2,5.0,0.0,0.0,0.0,3.0,0.0,0,2,2024-10-10,REG,2024-10-05,5 days,TOR_NJD_2024-10-10,NJD_WSH_2024-10-12,1.0,7.0,0.0,0.0,7.0,1.0,1.0,3.0,8.0,4.0,5.0,4,3,0.64,,1,2,0.5,3.0,4.0,-1.0,11.0,9.0,2.0,0.55,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,TOR,-115.0,-95.0,0.5535715355356554,59,95,0.6210526315789474,0.31738035264483627,0.08540925266903915,0.7269546872532072,40.268990279828685,0.6210526315789474,0.4910302409021015,0.6210526315789474,0.5560414362405245,30,0.967741935483871,0.9215604668753831,0.9227386934673367,0.9032258064516129,True,False,0,0,2024
3,NJD,2024020031,away,5,4.0,0.0,1.0,3.0,1.0,0.0,1,2,2024-10-12,REG,2024-10-10,2 days,UTA_NJD_2024-10-14,WSH,2024020031,home,3,8.0,0.0,2.0,0.0,1.0,0.0,0,2,2024-10-12,REG,,,NJD_WSH_2024-10-12,VGK_WSH_2024-10-15,1.0,4.0,2.0,2.0,2.0,0.6666666666666666,-1.0,6.0,9.0,9.0,13.0,14,9,0.7075812274368231,,3,4,0.75,6.0,9.0,-3.0,15.0,22.0,-7.0,0.40540540540540543,WSH,2024020031,home,3,8.0,0.0,2.0,0.0,1.0,0.0,0,2,2024-10-12,REG,,,NJD_WSH_2024-10-12,VGK_WSH_2024-10-15,NJD,2024020031,away,5,4.0,0.0,1.0,3.0,1.0,0.0,1,2,2024-10-12,REG,2024-10-10,2 days,NJD_WSH_2024-10-12,UTA_NJD_2024-10-14,2.0,2.0,1.0,4.0,-2.0,0.3333333333333333,1.0,2.0,0.0,1.0,3.0,3,5,0.2647058823529412,,0,1,0.0,2.0,1.0,1.0,2.0,4.0,-2.0,0.3333333333333333,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,WSH,119.0,80.0,0.593571644956074,56,92,0.6086956521739131,0.7581863979848866,0.9181494661921709,0.8452170849712467,42.924560984150254,0.6086956521739131,0.479661912308505,0.6086956521739131,0.5441787822412091,26,0.8387096774193549,0.8603892058179344,0.8925060083023815,0.8387096774193549,True,False,1,0,2024
4,NJD,2024020044,home,3,5.0,0.0,1.0,3.0,1.0,0.0,1,2,2024-10-14,REG,2024-10-12,2 days,NJD_CAR_2024-10-15,UTA,2024020044,away,0,0.0,0.0,1.0,2.0,2.0,2.0,0,2,2024-10-14,REG,2024-10-12,2 days,UTA_NJD_2024-10-14,UTA_ANA_2024-10-16,1.0,4.0,1.0,3.0,1.0,0.5714285714285714,0.0,7.0,12.0,10.0,15.0,17,9,0.7810810810810811,,4,5,0.8,7.0,10.0,-3.0,19.0,25.0,-6.0,0.4318181818181818,UTA,2024020044,away,0,0.0,0.0,1.0,2.0,2.0,2.0,0,2,2024-10-14,REG,2024-10-12,2 days,UTA_NJD_2024-10-14,UTA_ANA_2024-10-16,NJD,2024020044,home,3,5.0,0.0,1.0,3.0,1.0,0.0,1,2,2024-10-14,REG,2024-10-12,2 days,UTA_NJD_2024-10-14,NJD_CAR_2024-10-15,1.0,3.0,1.0,4.0,-1.0,0.42857142857142855,0.0,10.0,11.0,14.0,5.0,16,14,0.5663716814159292,,3,4,0.75,10.0,14.0,-4.0,21.0,19.0,2.0,0.525,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,UTA,9.0,16.0,0.4796831899043623,38,82,0.4634146341463415,0.5969773299748111,0.5266903914590747,0.5084999618939956,35.36361054731504,0.4634146341463415,0.5045527584359936,0.4634146341463415,0.4839836962911675,9,0.2903225806451613,0.5499857061257029,0.5370603015075377,0.3548387096774194,False,True,0,1,2024
5,NJD,2024020050,away,2,8.0,0.0,0.0,5.0,5.0,1.0,0,2,2024-10-15,REG,2024-10-14,1 days,NJD_OTT_2024-10-17,CAR,2024020050,home,4,3.0,0.0,8.0,1.0,3.0,0.0,1,2,2024-10-15,REG,2024-10-11,4 days,NJD_CAR_2024-10-15,CAR_PIT_2024-10-18,0.0,5.0,8.0,9.0,-4.0,0.35714285714285715,-8.0,7.0,17.0,18.0,16.0,19,13,0.6811320754716981,,4,6,0.6666666666666666,7.0,18.0,-11.0,24.0,34.0,-10.0,0.41379310344827586,CAR,2024020050,home,4,3.0,0.0,8.0,1.0,3.0,0.0,1,2,2024-10-15,REG,2024-10-11,4 days,NJD_CAR_2024-10-15,CAR_PIT_2024-10-18,NJD,2024020050,away,2,8.0,0.0,0.0,5.0,5.0,1.0,0,2,2024-10-15,REG,2024-10-14,1 days,NJD_CAR_2024-10-15,NJD_OTT_2024-10-17,8.0,9.0,0.0,5.0,4.0,0.6428571428571429,8.0,12.0,3.0,3.0,7.0,5,6,0.4098360655737705,,1,2,0.5,12.0,3.0,9.0,15.0,10.0,5.0,0.6,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,CAR,36.0,-43.0,0.5650149337974177,56,97,0.5773195876288659,0.44836272040302266,0.6227758007117438,0.7607876876146422,41.02870703116107,0.5773195876288659,0.4956521739130435,0.5773195876288659,0.5364858807709547,24,0.7741935483870968,0.8207197959073598,0.8157410765166034,0.8064516129032258,False,False,0,0,2024
6,NJD,2024020062,away,3,3.0,0.0,6.0,3.0,0.0,0.0,1,2,2024-10-17,REG,2024-10-15,2 days,WSH_NJD_2024-10-19,OTT,2024020062,home,1,5.0,1.0,4.0,3.0,0.0,0.0,0,2,2024-10-17,REG,2024-10-14,3 days,NJD_OTT_2024-10-17,TBL_OTT_2024-10-19,6.0,9.0,4.0,7.0,2.0,0.5625,2.0,13.0,20.0,22.0,19.0,22,14,0.711764705882353,,5,7,0.7142857142857143,13.0,22.0,-9.0,33.0,41.0,-8.0,0.44594594594594594,OTT,2024020062,home,1,5.0,1.0,4.0,3.0,0.0,0.0,0,2,2024-10-17,REG,2024-10-14,3 days,NJD_OTT_2024-10-17,TBL_OTT_2024-10-19,NJD,2024020062,away,3,3.0,0.0,6.0,3.0,0.0,0.0,1,2,2024-10-17,REG,2024-10-15,2 days,NJD_OTT_2024-10-17,WSH_NJD_2024-10-19,4.0,7.0,6.0,9.0,-2.0,0.4375,-2.0,19.0,6.0,20.0,10.0,13,15,0.4289340101522843,,2,4,0.5,19.0,20.0,-1.0,25.0,30.0,-5.0,0.45454545454545453,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,OTT,126.0,169.0,0.511717140895568,47,88,0.5340909090909091,0.982367758186398,0.9430604982206405,0.6032099991287514,37.490315274589975,0.5340909090909091,0.4955456570155902,0.5340909090909091,0.5148182830532496,19,0.6129032258064516,0.7089881145691023,0.7099774440383736,0.6451612903225806,False,False,0,0,2024
7,NJD,2024020080,home,5,6.0,0.0,2.0,2.0,0.0,0.0,0,2,2024-10-19,OT,2024-10-17,2 days,TBL_NJD_2024-10-22,WSH,2024020080,away,6,4.0,0.0,10.0,2.0,1.0,2.0,1,2,2024-10-19,OT,2024-10-17,2 days,WSH_NJD_2024-10-19,WSH_PHI_2024-10-22,2.0,4.0,10.0,12.0,-8.0,0.25,-8.0,15.0,22.0,32.0,21.0,27,20,0.645704162976085,,5,8,0.625,15.0,32.0,-17.0,37.0,53.0,-16.0,0.4111111111111111,WSH,2024020080,away,6,4.0,0.0,10.0,2.0,1.0,2.0,1,2,2024-10-19,OT,2024-10-17,2 days,WSH_NJD_2024-10-19,WSH_PHI_2024-10-22,NJD,2024020080,home,5,6.0,0.0,2.0,2.0,0.0,0.0,0,2,2024-10-19,OT,2024-10-17,2 days,WSH_NJD_2024-10-19,TBL_NJD_2024-10-22,10.0,12.0,2.0,4.0,8.0,0.75,8.0,22.0,5.0,8.0,9.0,16,14,0.5663716814159292,,3,4,0.75,22.0,8.0,14.0,27.0,17.0,10.0,0.6136363636363636,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,WSH,119.0,80.0,0.593571644956074,56,92,0.6086956521739131,0.7581863979848866,0.9181494661921709,0.8452170849712467,42.924560984150254,0.6086956521739131,0.479661912308505,0.6086956521739131,0.5441787822412091,26,0.8387096774193549,0.8603892058179344,0.8925060083023815,0.8387096774193549,True,False,0,0,2024
8,NJD,2024020094,home,5,3.0,1.0,4.0,3.0,2.0,0.0,0,2,2024-10-22,REG,2024-10-19,3 days,NJD_DET_2024-10-24,TBL,2024020094,away,8,3.0,0.0,3.0,8.0,1.0,0.0,1,2,2024-10-22,REG,2024-10-21,1 days,TBL_NJD_2024-10-22,MIN_TBL_2024-10-24,4.0,7.0,3.0,11.0,-4.0,0.3888888888888889,1.0,19.0,25.0,35.0,29.0,32,28,0.5663716814159292,,5,9,0.5555555555555556,19.0,35.0,-16.0,44.0,64.0,-20.0,0.4074074074074074,TBL,2024020094,away,8,3.0,0.0,3.0,8.0,1.0,0.0,1,2,2024-10-22,REG,2024-10-21,1 days,TBL_NJD_2024-10-22,MIN_TBL_2024-10-24,NJD,2024020094,home,5,3.0,1.0,4.0,3.0,2.0,0.0,0,2,2024-10-22,REG,2024-10-19,3 days,TBL_NJD_2024-10-22,NJD_DET_2024-10-24,3.0,11.0,4.0,7.0,4.0,0.6111111111111112,-1.0,8.0,23.0,18.0,13.0,26,20,0.6282527881040892,,4,6,0.6666666666666666,8.0,18.0,-10.0,31.0,31.0,0.0,0.5,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,TBL,-119.0,-55.0,0.6230769230769231,48,87,0.5517241379310345,0.4181360201511335,0.0711743772241993,0.9324509697397729,44.883389430769235,0.5517241379310345,0.49743589743589745,0.5517241379310345,0.524580017683466,21,0.6774193548387096,0.7593257217751256,0.7531190434933286,0.6774193548387096,False,False,0,0,2024
9,NJD,2024020111,away,3,8.0,0.0,1.0,0.0,3.0,0.0,0,2,2024-10-24,REG,2024-10-22,2 days,NYI_NJD_2024-10-25,DET,2024020111,home,5,0.0,0.0,0.0,0.0,2.0,1.0,1,2,2024-10-24,REG,2024-10-22,2 days,NJD_DET_2024-10-24,DET_BUF_2024-10-26,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,25.0,35.0,29.0,35,33,0.5293863439930856,,5,10,0.5,20.0,35.0,-15.0,45.0,64.0,-19.0,0.41284403669724773,DET,2024020111,home,5,0.0,0.0,0.0,0.0,2.0,1.0,1,2,2024-10-24,REG,2024-10-22,2 days,NJD_DET_2024-10-24,DET_BUF_2024-10-26,NJD,2024020111,away,3,8.0,0.0,1.0,0.0,3.0,0.0,0,2,2024-10-24,REG,2024-10-22,2 days,NJD_DET_2024-10-24,NYI_NJD_2024-10-25,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,14.0,9.0,26.0,8.0,20,20,0.5,,4,7,0.5714285714285714,14.0,26.0,-12.0,23.0,34.0,-11.0,0.40350877192982454,-4.0,-51.0,0.5242771725776066,43,87,0.4942528735632184,0.4282115869017632,0.4804270462633452,0.6403443841005636,38.324164298091574,0.4942528735632184,0.4913978494623656,0.4942528735632184,0.492825361512792,14,0.45161290322580644,0.5955788601944103,0.6125093860105123,0.5483870967741935,DET,-127.0,-142.0,0.45782178217821784,39,82,0.47560975609756095,0.19899244332493704,0.042704626334519574,0.44386557632239565,33.912251669702975,0.47560975609756095,0.5229662423907028,0.47560975609756095,0.49928799924413186,14,0.45161290322580644,0.6289042610538067,0.566896984924623,0.3870967741935484,False,False,0,0,2024
