,team_tri_for,gameid_for,teamloc_for,goals_for,hits_for,goals_pp_for,shots_for,shots_blocked_for,poss_giveaway_for,poss_takeaway_for,win_for,seasonIdx_for,gameDate_for,gameEnd_for,gameDate_prev_for,gameDate_del_for,gameIdx_next_for,team_tri_against,gameid_against,teamloc_against,goals_against,hits_against,goals_pp_against,shots_against,shots_blocked_against,poss_giveaway_against,poss_takeaway_against,win_against,seasonIdx_against,gameDate_against,gameEnd_against,gameDate_prev_against,gameDate_del_against,gameIdx_now_against,gameIdx_next_against,fenwick_for,corsi_for,fenwick_against,corsi_against,corsi_lvl,corsi_pct,fenwick_lvl,rshots_for,rshots_blocked_for,rshots_against,rshots_blocked_against,rgoals_for,rgoals_against,rpe,rpe_10,rwin,rgame,rwp,rfenwick_for,rfenwick_against,rfenwick_lvl,rcorsi_for,rcorsi_against,rcorsi_lvl,rcorsi_pct,team_tri_for_oppo,gameid_for_oppo,teamloc_for_oppo,goals_for_oppo,hits_for_oppo,goals_pp_for_oppo,shots_for_oppo,shots_blocked_for_oppo,poss_giveaway_for_oppo,poss_takeaway_for_oppo,win_for_oppo,seasonIdx_for_oppo,gameDate_for_oppo,gameEnd_for_oppo,gameDate_prev_for_oppo,gameDate_del_for_oppo,gameIdx_now_for_oppo,gameIdx_next_for_oppo,team_tri_against_oppo,gameid_against_oppo,teamloc_against_oppo,goals_against_oppo,hits_against_oppo,goals_pp_against_oppo,shots_against_oppo,shots_blocked_against_oppo,poss_giveaway_against_oppo,poss_takeaway_against_oppo,win_against_oppo,seasonIdx_against_oppo,gameDate_against_oppo,gameEnd_against_oppo,gameDate_prev_against_oppo,gameDate_del_against_oppo,gameIdx_now_against_oppo,gameIdx_next_against_oppo,fenwick_for_oppo,corsi_for_oppo,fenwick_against_oppo,corsi_against_oppo,corsi_lvl_oppo,corsi_pct_oppo,fenwick_lvl_oppo,rshots_for_oppo,rshots_blocked_for_oppo,rshots_against_oppo,rshots_blocked_against_oppo,rgoals_for_oppo,rgoals_against_oppo,rpe_oppo,rpe_10_oppo,rwin_oppo,rgame_oppo,rwp_oppo,rfenwick_for_oppo,rfenwick_against_oppo,rfenwick_lvl_oppo,rcorsi_for_oppo,rcorsi_against_oppo,rcorsi_lvl_oppo,rcorsi_pct_oppo,fenwick_lvl_for,corsi_lvl_for,rpe_for,rwin_for,rgame_for,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,team_tri_for_against,fenwick_lvl_against,corsi_lvl_against,rpe_against,rwin_against,rgame_against,wp_against,kpi_corsi_against,kpi_fenwick_against,kpi_pe_against,rwin_fittedPE_against,wp_own_against,wp_ow_against,wp_oow_against,rpi_against,pairwise_win_against,kpi_pairwise_against,kpi_rpi_against,kpi_wp_against,Final_against,idx_OppoGood,idx_OppoBetter,win_for_better,win_for_expected,yr_season
0,SJS,2022020001,away,1,1.0,0.0,0.0,3.0,1.0,0.0,0,2,2022-10-07,REG,,,NSH_SJS_2022-10-08,NSH,2022020001,home,4,0.0,0.0,2.0,0.0,1.0,0.0,1,2,2022-10-07,REG,,,SJS_NSH_2022-10-07,NSH_SJS_2022-10-08,0.0,3.0,2.0,2.0,1.0,0.6,-2.0,0.0,3.0,2.0,0.0,1,4,0.058823529411764705,,0,1,0.0,0.0,2.0,-2.0,3.0,2.0,1.0,0.6,NSH,2022020001,home,4,0.0,0.0,2.0,0.0,1.0,0.0,1,2,2022-10-07,REG,,,SJS_NSH_2022-10-07,NSH_SJS_2022-10-08,SJS,2022020001,away,1,1.0,0.0,0.0,3.0,1.0,0.0,0,2,2022-10-07,REG,,,SJS_NSH_2022-10-07,NSH_SJS_2022-10-08,2.0,2.0,0.0,3.0,-1.0,0.4,2.0,2.0,0.0,0.0,3.0,4,1,0.9411764705882353,,1,1,1.0,2.0,0.0,2.0,2.0,3.0,-1.0,0.4,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,NSH,-2.0,-11.0,0.48073520649035156,42,82,0.5121951219512195,0.49393939393939396,0.3707482993197279,0.4523621866401915,35.43345296691571,0.5121951219512195,0.5087628865979381,0.5121951219512195,0.5104790042745788,17,0.4838709677419355,0.5178747632279966,0.49198452183526814,0.4838709677419355,False,False,0,0,2022
1,SJS,2022020002,home,2,2.0,0.0,1.0,0.0,0.0,1.0,0,2,2022-10-08,REG,2022-10-07,1 days,CAR_SJS_2022-10-14,NSH,2022020002,away,3,7.0,0.0,1.0,3.0,0.0,0.0,1,2,2022-10-08,REG,2022-10-07,1 days,NSH_SJS_2022-10-08,DAL_NSH_2022-10-13,1.0,1.0,1.0,4.0,-3.0,0.2,0.0,1.0,3.0,3.0,3.0,3,7,0.15517241379310345,,0,2,0.0,1.0,3.0,-2.0,4.0,6.0,-2.0,0.4,NSH,2022020002,away,3,7.0,0.0,1.0,3.0,0.0,0.0,1,2,2022-10-08,REG,2022-10-07,1 days,NSH_SJS_2022-10-08,DAL_NSH_2022-10-13,SJS,2022020002,home,2,2.0,0.0,1.0,0.0,0.0,1.0,0,2,2022-10-08,REG,2022-10-07,1 days,NSH_SJS_2022-10-08,CAR_SJS_2022-10-14,1.0,4.0,1.0,1.0,3.0,0.8,0.0,3.0,3.0,1.0,3.0,7,3,0.8448275862068966,,2,2,1.0,3.0,1.0,2.0,6.0,4.0,2.0,0.6,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,NSH,-2.0,-11.0,0.48073520649035156,42,82,0.5121951219512195,0.49393939393939396,0.3707482993197279,0.4523621866401915,35.43345296691571,0.5121951219512195,0.5087628865979381,0.5121951219512195,0.5104790042745788,17,0.4838709677419355,0.5178747632279966,0.49198452183526814,0.4838709677419355,False,False,0,0,2022
2,SJS,2022020024,home,1,2.0,0.0,1.0,3.0,2.0,0.0,0,2,2022-10-14,REG,2022-10-08,6 days,CHI_SJS_2022-10-15,CAR,2022020024,away,2,3.0,0.0,3.0,1.0,1.0,3.0,1,2,2022-10-14,REG,2022-10-12,2 days,CAR_SJS_2022-10-14,CAR_SEA_2022-10-17,1.0,4.0,3.0,4.0,0.0,0.5,-2.0,2.0,6.0,6.0,4.0,4,9,0.16494845360824742,,0,3,0.0,2.0,6.0,-4.0,8.0,10.0,-2.0,0.4444444444444444,CAR,2022020024,away,2,3.0,0.0,3.0,1.0,1.0,3.0,1,2,2022-10-14,REG,2022-10-12,2 days,CAR_SJS_2022-10-14,CAR_SEA_2022-10-17,SJS,2022020024,home,1,2.0,0.0,1.0,3.0,2.0,0.0,0,2,2022-10-14,REG,2022-10-08,6 days,CAR_SJS_2022-10-14,CHI_SJS_2022-10-15,3.0,4.0,1.0,4.0,0.0,0.5,2.0,9.0,1.0,3.0,9.0,6,2,0.9,,2,2,1.0,9.0,3.0,6.0,10.0,12.0,-2.0,0.45454545454545453,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,CAR,14.0,-34.0,0.6070909601172472,60,97,0.6185567010309279,0.42424242424242425,0.42517006802721086,0.7323564880536004,43.822095961046486,0.6185567010309279,0.49701573521432446,0.6185567010309279,0.5577862181226262,3,0.9354838709677419,0.7198067526919462,0.706530349398483,0.9354838709677419,True,False,0,0,2022
3,SJS,2022020038,home,2,3.0,0.0,2.0,2.0,0.0,2.0,0,2,2022-10-15,REG,2022-10-14,1 days,SJS_NYI_2022-10-18,CHI,2022020038,away,5,0.0,0.0,2.0,2.0,1.0,2.0,1,2,2022-10-15,REG,2022-10-13,2 days,CHI_SJS_2022-10-15,DET_CHI_2022-10-21,2.0,4.0,2.0,4.0,0.0,0.5,0.0,4.0,8.0,8.0,6.0,6,14,0.15517241379310345,,0,4,0.0,4.0,8.0,-4.0,12.0,14.0,-2.0,0.46153846153846156,CHI,2022020038,away,5,0.0,0.0,2.0,2.0,1.0,2.0,1,2,2022-10-15,REG,2022-10-13,2 days,CHI_SJS_2022-10-15,DET_CHI_2022-10-21,SJS,2022020038,home,2,3.0,0.0,2.0,2.0,0.0,2.0,0,2,2022-10-15,REG,2022-10-14,1 days,CHI_SJS_2022-10-15,SJS_NYI_2022-10-18,2.0,4.0,2.0,4.0,0.0,0.5,0.0,8.0,9.0,7.0,4.0,7,8,0.4336283185840708,,1,3,0.3333333333333333,8.0,7.0,1.0,17.0,11.0,6.0,0.6071428571428571,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,CHI,41.0,79.0,0.3147552886542578,26,82,0.3170731707317073,0.7666666666666667,0.5170068027210885,0.08456388850808395,24.414197927422347,0.3170731707317073,0.5106826472120897,0.3170731707317073,0.4138779089718985,29,0.0967741935483871,0.10553064544664535,0.0983969043670536,0.0967741935483871,False,False,0,0,2022
4,SJS,2022020051,away,2,2.0,0.0,2.0,2.0,2.0,0.0,0,2,2022-10-18,REG,2022-10-15,3 days,SJS_NYR_2022-10-20,NYI,2022020051,home,5,2.0,0.0,5.0,4.0,1.0,0.0,1,2,2022-10-18,REG,2022-10-15,3 days,SJS_NYI_2022-10-18,NJD_NYI_2022-10-20,2.0,4.0,5.0,9.0,-5.0,0.3076923076923077,-3.0,6.0,10.0,13.0,10.0,8,19,0.15058823529411763,,0,5,0.0,6.0,13.0,-7.0,16.0,23.0,-7.0,0.41025641025641024,NYI,2022020051,home,5,2.0,0.0,5.0,4.0,1.0,0.0,1,2,2022-10-18,REG,2022-10-15,3 days,SJS_NYI_2022-10-18,NJD_NYI_2022-10-20,SJS,2022020051,away,2,2.0,0.0,2.0,2.0,2.0,0.0,0,2,2022-10-18,REG,2022-10-15,3 days,SJS_NYI_2022-10-18,SJS_NYR_2022-10-20,5.0,9.0,2.0,4.0,5.0,0.6923076923076923,3.0,15.0,8.0,7.0,4.0,13,6,0.824390243902439,,2,3,0.6666666666666666,15.0,7.0,8.0,23.0,11.0,12.0,0.6764705882352942,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,NYI,-34.0,9.0,0.5402571261606389,44,88,0.5,0.5545454545454546,0.2619047619047619,0.5842580270629242,39.385058810791506,0.5,0.49393414211438474,0.5,0.4969670710571924,17,0.4838709677419355,0.4601987486384483,0.4673852957435047,0.5161290322580645,False,False,0,0,2022
5,SJS,2022020064,away,3,2.0,0.0,3.0,2.0,0.0,0.0,1,2,2022-10-20,OT,2022-10-18,2 days,SJS_NJD_2022-10-22,NYR,2022020064,home,2,1.0,0.0,1.0,2.0,1.0,0.0,0,2,2022-10-20,OT,2022-10-17,3 days,SJS_NYR_2022-10-20,CBJ_NYR_2022-10-23,3.0,5.0,1.0,3.0,2.0,0.625,2.0,9.0,12.0,14.0,12.0,11,21,0.21530249110320285,,1,6,0.16666666666666666,9.0,14.0,-5.0,21.0,26.0,-5.0,0.44680851063829785,NYR,2022020064,home,2,1.0,0.0,1.0,2.0,1.0,0.0,0,2,2022-10-20,OT,2022-10-17,3 days,SJS_NYR_2022-10-20,CBJ_NYR_2022-10-23,SJS,2022020064,away,3,2.0,0.0,3.0,2.0,0.0,0.0,1,2,2022-10-20,OT,2022-10-18,2 days,SJS_NYR_2022-10-20,SJS_NJD_2022-10-22,1.0,3.0,3.0,5.0,-2.0,0.375,-2.0,13.0,6.0,16.0,8.0,19,15,0.6160409556313993,,3,5,0.6,13.0,16.0,-3.0,19.0,24.0,-5.0,0.4418604651162791,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,NYR,52.0,38.0,0.6081389131230124,50,89,0.5617977528089888,0.6424242424242425,0.5544217687074829,0.7346786685743999,43.89166860327019,0.5617977528089888,0.5096371882086168,0.5617977528089888,0.5357174705088028,11,0.6774193548387096,0.625605768356846,0.592039800995025,0.6774193548387096,False,False,0,0,2022
6,SJS,2022020075,away,1,7.0,0.0,4.0,0.0,0.0,0.0,0,2,2022-10-22,REG,2022-10-20,2 days,SJS_PHI_2022-10-23,NJD,2022020075,home,2,4.0,0.0,1.0,2.0,0.0,0.0,1,2,2022-10-22,REG,2022-10-20,2 days,SJS_NJD_2022-10-22,WSH_NJD_2022-10-24,4.0,4.0,1.0,3.0,1.0,0.5714285714285714,3.0,13.0,12.0,15.0,14.0,12,23,0.2139673105497771,,1,7,0.14285714285714285,13.0,15.0,-2.0,25.0,29.0,-4.0,0.46296296296296297,NJD,2022020075,home,2,4.0,0.0,1.0,2.0,0.0,0.0,1,2,2022-10-22,REG,2022-10-20,2 days,SJS_NJD_2022-10-22,WSH_NJD_2022-10-24,SJS,2022020075,away,1,7.0,0.0,4.0,0.0,0.0,0.0,0,2,2022-10-22,REG,2022-10-20,2 days,SJS_NJD_2022-10-22,SJS_PHI_2022-10-23,1.0,3.0,4.0,4.0,-1.0,0.42857142857142855,-3.0,16.0,11.0,13.0,14.0,14,14,0.5,,3,5,0.6,16.0,13.0,3.0,27.0,27.0,0.0,0.5,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,NJD,60.0,35.0,0.5910686628807434,57,94,0.6063829787234043,0.6333333333333333,0.5816326530612245,0.6968523515738355,42.758390291894685,0.6063829787234043,0.49741468459152016,0.6063829787234043,0.5518988316574622,5,0.8709677419354839,0.6946763008020436,0.6819742893099515,0.9032258064516129,True,False,0,0,2022
7,SJS,2022020091,away,3,4.0,0.0,5.0,2.0,1.0,0.0,1,2,2022-10-23,REG,2022-10-22,1 days,VGK_SJS_2022-10-25,PHI,2022020091,home,0,0.0,0.0,2.0,1.0,5.0,0.0,0,2,2022-10-23,REG,2022-10-22,1 days,SJS_PHI_2022-10-23,FLA_PHI_2022-10-27,5.0,7.0,2.0,3.0,4.0,0.7,3.0,18.0,14.0,17.0,15.0,15,23,0.2984084880636605,,2,8,0.25,18.0,17.0,1.0,32.0,32.0,0.0,0.5,PHI,2022020091,home,0,0.0,0.0,2.0,1.0,5.0,0.0,0,2,2022-10-23,REG,2022-10-22,1 days,SJS_PHI_2022-10-23,FLA_PHI_2022-10-27,SJS,2022020091,away,3,4.0,0.0,5.0,2.0,1.0,0.0,1,2,2022-10-23,REG,2022-10-22,1 days,SJS_PHI_2022-10-23,VGK_SJS_2022-10-25,2.0,3.0,5.0,7.0,-4.0,0.3,-3.0,24.0,16.0,24.0,7.0,17,14,0.5958762886597938,,4,6,0.6666666666666666,24.0,24.0,0.0,40.0,31.0,9.0,0.5633802816901409,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,PHI,55.0,91.0,0.3911025052970725,31,82,0.3780487804878049,0.803030303030303,0.564625850340136,0.2537432489658963,29.4828198589828,0.3780487804878049,0.5062370062370062,0.3780487804878049,0.44214289336240553,26,0.1935483870967742,0.22618041671568706,0.22139303482587064,0.1935483870967742,False,False,0,0,2022
8,SJS,2022020107,home,2,3.0,0.0,4.0,0.0,0.0,2.0,0,2,2022-10-25,REG,2022-10-23,2 days,TOR_SJS_2022-10-27,VGK,2022020107,away,4,2.0,0.0,3.0,3.0,1.0,1.0,1,2,2022-10-25,REG,2022-10-24,1 days,VGK_SJS_2022-10-25,ANA_VGK_2022-10-28,4.0,4.0,3.0,6.0,-2.0,0.4,1.0,22.0,14.0,20.0,18.0,17,27,0.28388998035363455,,2,9,0.2222222222222222,22.0,20.0,2.0,36.0,38.0,-2.0,0.4864864864864865,VGK,2022020107,away,4,2.0,0.0,3.0,3.0,1.0,1.0,1,2,2022-10-25,REG,2022-10-24,1 days,VGK_SJS_2022-10-25,ANA_VGK_2022-10-28,SJS,2022020107,home,2,3.0,0.0,4.0,0.0,0.0,2.0,0,2,2022-10-25,REG,2022-10-23,2 days,VGK_SJS_2022-10-25,TOR_SJS_2022-10-27,3.0,6.0,4.0,4.0,2.0,0.6,-1.0,23.0,22.0,23.0,18.0,26,16,0.7253218884120172,,6,8,0.75,23.0,23.0,0.0,45.0,41.0,4.0,0.5232558139534884,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,VGK,6.0,48.0,0.6130674184942004,67,104,0.6442307692307693,0.6727272727272727,0.3979591836734694,0.7455998445304451,44.21886757020946,0.6442307692307693,0.4942468619246862,0.6442307692307693,0.5692388155777277,2,0.967741935483871,0.7686924426433079,0.7583184504826297,0.967741935483871,True,False,0,0,2022
9,SJS,2022020119,home,4,0.0,0.0,0.0,0.0,3.0,3.0,1,2,2022-10-27,OT,2022-10-25,2 days,TBL_SJS_2022-10-29,TOR,2022020119,away,3,2.0,0.0,1.0,1.0,1.0,0.0,0,2,2022-10-27,OT,2022-10-24,3 days,TOR_SJS_2022-10-27,TOR_LAK_2022-10-29,0.0,0.0,1.0,2.0,-2.0,0.0,-1.0,22.0,14.0,21.0,19.0,21,30,0.3288590604026846,,3,10,0.3,22.0,21.0,1.0,36.0,40.0,-4.0,0.47368421052631576,TOR,2022020119,away,3,2.0,0.0,1.0,1.0,1.0,0.0,0,2,2022-10-27,OT,2022-10-24,3 days,TOR_SJS_2022-10-27,TOR_LAK_2022-10-29,SJS,2022020119,home,4,0.0,0.0,0.0,0.0,3.0,3.0,1,2,2022-10-27,OT,2022-10-25,2 days,TOR_SJS_2022-10-27,TBL_SJS_2022-10-29,1.0,2.0,0.0,0.0,2.0,1.0,1.0,13.0,24.0,13.0,11.0,22,22,0.5,,4,8,0.5,13.0,13.0,0.0,37.0,24.0,13.0,0.6065573770491803,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,TOR,-80.0,-33.0,0.5957660364887113,55,93,0.5913978494623656,0.42727272727272725,0.1054421768707483,0.7072613579236721,43.07024463232819,0.5913978494623656,0.5056116722783389,0.5913978494623656,0.5485047608703523,7,0.8064516129032258,0.6801886273443755,0.6517472375280111,0.7741935483870968,True,False,1,0,2022
